nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,2,pareja,decepcion,los espacios y decoración de las instalciones,el servicio y la atención de parte del personal del restaurante oval,5.0,2024-07-14,fabuloso
meliá valencia,españa,suite junior,1,persona que viaja sola,pésimo,"no me dejaron ni cambiar de fechas ni devolución, cuando voy constantemente a esta cadena",,1.0,2024-06-23,fabuloso
meliá valencia,españa,habitación meliá,2,persona que viaja sola,bien,,"el confort de la cama, creo que es mejorable gracias",7.0,2024-06-18,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,decepcionante,,"el personal de limpieza abrió la puerta de la habitación a las 10 de la mañana, sin llamar a la puerta, despertándonos y sin disculparse por la intrusión. lo mínimo que espero cuando visito un hotel de la cadena meliá es que respeten mi privacidad y garanticen mi descanso. me he alojado anteriormente en otros meliá y jamás había tenido una experiencia tan negativa. sin duda, no repetiré la experiencia.",3.0,2024-06-10,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,grupo,bien,,me olvidé el cargador y no me lo han devuelto,7.0,2024-06-09,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,decepcionante,nada,todo,3.0,2024-05-31,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,las apariencias engañan,el lobby,"habitaciones muy antiguas, el aire acondicionado hace un ruido terrible y no se puede regular de forma digital, va con una rueda que no pone ni números. necesita una reforma en habitaciones estándar urgente!",7.0,2024-05-01,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,grupo,cómodo,"la habitación es bastante espaciosa, la cama muy cómoda igual que la ducha, el área de la piscina muy linda igual que la recepción","encontramos un vaso sucio, tenía labial pero nos dio igual reclamar eso, la tele no funcionaba, y teníamos una gotera en el lavamanos, lo importante es que la gotera la arreglaron inmediatamente cuando le avisamos.",6.0,2024-04-29,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,3,pareja,bien,"la habitación era muy amplia y bien iluminada. esta cerca del metro, en zona muy bien comunicada. personal muy amable y siempre dispuestos ayudar. todo muy limpio.","el desayuno es muy caro. en las fotos parece que hay piscina cubierta pero es parte del spa, que también se paga a parte.",7.0,2024-04-27,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,3,pareja,"espectacular por fuera, carente por dentro.",el edificio y las vistas,"las instalaciones están anticuadas. el tirador de la puerta roto, no salía agua caliente de la ducha. para ser un melia tendría que tener más prestaciones",6.0,2024-04-01,fabuloso
meliá valencia,españa,habitación meliá,2,familia,aceptable,"el desayuno en si estaba bien, pero en comparación con otros había poca variedad.",la falta de laborales dentro de la habitación. toallas sin cambiar y sábanas no estiradas,5.0,2024-03-30,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,aceptable,en general todo bien,"se montaron una fiesta en una habitación cerca a la nuestra, y tuvimos que llamar a recepción. ahora fue llamar y dejaron de molestar",5.0,2024-03-23,fabuloso
meliá valencia,españa,habitación meliá,5,persona que viaja sola,buena,,pasillos demasiado sucios,7.0,2024-03-19,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,aceptable,el desayuno,"el colchón, la higiene en cortinas y moquetas",5.0,2024-03-17,fabuloso
meliá valencia,españa,habitación meliá,2,familia,nos esperábamos mas,colas y demasiado tiempo de espera ascensores. puerta principal averiada. poca ayuda con maletas imposible coger cita spa,,6.0,2024-01-08,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,mal,la ubicación,la calefacción no funcionaba y tuve que quejarme en recepción que me dieron otra. sin problemas la nevera de la habitación perdía agua y era un peligro por si había un corto circuito o te podías electrocutar,3.0,2023-12-29,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,decepcionante,,"hola, la verdad no nos gusto mucho, escójanos el hotel por que tenía piscina internar y resulta que es aparte lo cual estaba en las fotos, debería especificar eso antes por que para usarla había que pagar entrar una locura",4.0,2023-12-01,fabuloso
meliá valencia,españa,habitación meliá,2,persona que viaja sola,"me ha gustado la amplitud de la habitación, pero olía mucho a tabaco",la comodidad de la habitación e ubicación,"olía mucho la habitación a tabaco, era horroroso",7.0,2023-11-30,fabuloso
meliá valencia,españa,habitación doble premium,1,persona que viaja sola,por 150  hay mejores sitios en valencia,maryem,que no incluya spa cuando en booking ponia que tenia spa hay que dejar las cosas claras y intentar no confundir al cliente,7.0,2023-11-25,fabuloso
meliá valencia,españa,habitación meliá,4,persona que viaja sola,aceptable,,se olvidaron de hacer mi habitación . increible,5.0,2023-10-20,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,agradable,regular,,6.0,2023-10-16,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,bien,,habitaciones un poco antiguas,7.0,2023-10-01,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,decepcionante,la amplitud,olor a tabaco muy fuerte,4.0,2023-10-01,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,3,pareja,bien,ubicación y calidad de trato.,limpieza y horarios de limpieza de habitación,7.0,2023-09-13,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,persona que viaja sola,"muy mala atencion por parte del personal, desde principio hasta el final  todavia estoy esperando a que me manden la fac",nada,todo,1.0,2023-09-02,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,agradable,las instalaciones,,6.0,2023-08-27,fabuloso
meliá valencia,españa,habitación meliá,1,familia,bien,tuvimos algún problema durante la estancia que el personal de recepción soluciono.,"buscamos un hotel con piscina y la piscina no pudimos usarla, estaba congelada además poolbar bastante caro",7.0,2023-08-25,fabuloso
meliá valencia,españa,habitación meliá,2,familia,muy caro para lo que se ofrece. la piscina es ridícula para la cantidad de gente que la usa en verano,si,la piscina y el precio,7.0,2023-08-23,fabuloso
meliá valencia,españa,habitación supreme,4,grupo,pésima,el bar varsovia y la amabilidad de los camareros,"que si nisiquiera hubiese cepillo de dientes en la habitación, ni zapatillas para estar por la habitación.. y no hay enchufe para la playa del pelo en el baño!! solo está el secador.. un desastre cuando encima pagas una suite. la habitación era poco acogedora, apenas sin luz ni posibilidad de vistas",1.0,2023-08-21,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,bien,la habitación estaba bien y muy insonorizada.,el pasillo de la hab olía mal.,7.0,2023-08-21,fabuloso
meliá valencia,españa,habitación meliá,1,familia,agradable,ubicación perfecta,las fotos de la piscina no sé corresponden. parece una piscina grande y es más pequeña de lo que parece. para mojarse vale. para nadar ni en sueño. el pasillo de mi habitación tenía un fuerte olor a humedad.,6.0,2023-08-19,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,mal.,la ubicación,"al llegar al hotel nos dijeron que la reserva no estaba pagada, por lo que tuvimos que pagar de nuevo. hemos abonado la habitación 2 veces!!!!! una a booking y otra al hotel, hoy es 31 de julio y aún no tengo el problema solucionado. aún no he recibido la deviolución de la cantidad indevidamente cobrada. lamentable. no repetiré en este hotel. seguro",1.0,2023-07-31,fabuloso
meliá valencia,españa,habitación meliá,1,familia,bien,habitaciones amplias.,falta personal en recepción. los ascensores no son aptos para personas con vértigo.,7.0,2023-07-29,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,pésimo,,"me he podido alojar en bastantes hoteles de la cadena melia y, la verdad, ha sido la peor experiencia en todo este tiempo. al llegar, nos asignaron una habitación en la que la que el olor de las tuberías del baño era insoportable. si bien al comunicarlo a recepción se solucionó rápidamente, no es propio de un melia. estuvimos tomando algo en la terraza de la entrada del hotel y sorprendentemente nos sirvieron las bebidas en un vaso de cartón mientras que el resto de los clientes disfrutaban de sus bebidas en vaso de cristal. parece ser que melia tiene preferencia por el turismo internacional más que el nacional por el trato que recibimos. para colmo, pedi un café en la piscina y el camarero, amablemente, me invitó a que bajara yo al bar de la recepción a pedir y subir el café dado que no disponían de café en ese momento.",1.0,2023-07-23,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,más o menos,la vista,el baño no olía bien,4.0,2023-07-10,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,pesimo,habitaciones antiguas y personal desagradable. no recomiendo este hotel a nadie. lamentable el servicio de reservas y el trato con el cliente. deseo expresar mi mayor decepción con este hotel con respecto a la calidad y el precio. su precio es muy elevado para lo que ofrece este hotel.,no hay nada que me gustase en este hotel,1.0,2023-07-05,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,pésimo,,"el ruido, se me hizo imposible conciliar el sueño, ya que cada 10-20 min a partir de las 7 am se escuchaba y se tenia la sensación de que te iban abrir la puerta. no se si se deba a corrientes de aire en el pasillo o a las puertas d en frente, pero definitivamente dormir y descansar fue prácticamente imposible .",1.0,2023-07-03,fabuloso
meliá valencia,españa,suite junior,1,pareja,hay mejores hoteles y precio,el hall,"el nefasto desayuno, el trato tan diferenciado cuando no tienes su tarjeta o eres cliente meliá habitual, o similar. la habitación muy vieja, cara, lejos del centro. cobran por anticipado aunque tenían mi número de tarjeta previamente cuando hice la reserva ..",3.0,2023-06-10,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,bien,,el olor en las habitaciones ya que no tienen ventilación natural,7.0,2023-06-04,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,agradable,esta ok,no esta mal pero tampoco es genial,6.0,2023-06-04,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,aceptable,la ubicación,baño y cama,5.0,2023-06-03,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,grupo,aceptable,,no tenían la habitación lista a las 15 dijeron que nos darían una superior y era como todas,5.0,2023-05-22,fabuloso
meliá valencia,españa,habitación meliá,2,familia,aceptable,habitaciones amplias y limpias,pocos ascensores para el edificio larga cola y espera para check in,5.0,2023-05-22,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,aceptable,,de tres ascensores solo funcionaba 1 durante toda mi estancia. tardé más de 30 minutos en bajar de mi habitación a la recepción en la mañana que me iba y que además tenía prisa por trabajo. el ascensor no funcionaba desde la tarde del día anterior y no hicieron nada para arreglarlo.,5.0,2023-05-15,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,relajación,"que tiene piscina, spa, gym, aunque no disfrute porque solo fui una noche y use para dormir, habitación cómoda, baño grande y habitación grande","aunque habían dos en recepción tuvimos que esperar mucho para entrar y para salir, para entregar las tarjetas de salida de la habitación... mucha espera y en la habitación nos tocó un lavamanos taponado, cuando me lavaba los dientes abría y se llenaba de agua el lavamanos...",7.0,2023-05-08,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,aceptable,ubicación,hace un calor en exceso tanto en zonas comunes como en la habitacion es insoportable,5.0,2023-04-27,fabuloso
meliá valencia,españa,habitación meliá,3,familia,la estancia cómoda pero para la siguiente visita no será necesario un 4 estrellas con estos precios,habitación muy amplia,"desayuno ,comida y cena carísimos,minibar ,carísimo ,la opción de spa te lo describen muy bonito pero resulta que es una empresa externa y por supuesto carísimo y no pueden entrar niños,buscamos este viaje por el spa y salió rana",6.0,2023-04-16,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,un hotel muy confortable,"el hall es espectacular. la cama es muy cómoda, confortable. está muy bien para ir de fin de semana a valencia. nos ha encantado!","el único pequeño fallo, que la ducha ni fuera tipo lluvia. la habitación ganaría muchos puntos.",9.0,2023-11-20,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,suelo repetir en este alojamiento,"la ubicación, el acceso, habitaciones amplias y cómodas.",,8.0,2023-10-15,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,nada,nada,nada,10.0,2023-10-13,fabuloso
meliá valencia,españa,habitación supreme,3,familia,todo excelente excepto servicio de spa,"trato de todo el personal, calidad desayuno, habitacion amplia, limpieza, horarios desayuno y piscina.","un hotel de esta categoría no puede permitir que un servicio como el spa este condicionado para hacerl uso del mismo, aunque sea pagando, a otros servicios masajes que a lo mejor el cliente no quiere contratarlos.",9.0,2023-08-29,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,excepcional,,"queremos pensar que en cocina hubo algun error  porque por todo lo demas volveremos 100  al hotel!!! pero la paella.. llena de romero  solo eso. el resto y el personal, increible !",10.0,2023-07-05,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,persona que viaja sola,excepcional,the spa,it wasn t included in the price,10.0,2026-04-14,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,muy bien,,"parking lots are too expensive. it is not located kn the center, parking is under the hotel and very big one but it costs 28 euro per day. it is too expensive. shouldn t be that much high cost at least for hotel guests. 10 euros could be acceptable. except this issue everything was good.",8.0,2026-04-05,fabuloso
meliá valencia,españa,habitación meliá con vistas - 2 camas individuales,2,familia,fantástico,the room size and view were good,"parking for guests is not free, it s better to be free for guests",9.0,2026-01-03,fabuloso
meliá valencia,españa,alojamiento the level supreme,3,familia,normal not exciting for the ny eve,reception bed,"new year party , did not look like gala no program no entertainment people just eat",8.0,2026-01-01,fabuloso
meliá valencia,españa,habitación meliá con vistas - 2 camas individuales,2,pareja,fantastic also. walk down to jenkins burgers - fabulous,easy location to find - park and use public transport to go to centre.,it was all perfect,10.0,2025-12-07,fabuloso
meliá valencia,españa,habitación meliá con vistas - 2 camas individuales,2,persona que viaja sola,i will recommend this hotel to family and friends,plenty of space to sit and relax.,the coffee at the breakfast was terrible. it was one of those machines and they were not even operating correctly. the breakfast food was very good.,9.0,2025-08-19,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,good for stopover in valencia,the bed was very comfy and the bedroom spacious breakfast choice very good our dog able to have breakfast with us on the terrace,"charging 50 euros a night for the dog was too expensive the hot plates for breakfast eg.mushrooms, bacon, sausage were cold",8.0,2025-07-21,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,excellent hotel   opportunity to decrease the parking and breakfast price,friendly staff excellent room and facilities,parking is 23 euro breakfast is 22 euro,9.0,2025-07-01,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,lovely,"the design, the spacious room, how clean the hotel is and also how friendly the staff are",that the spa is external and not part of the price paid. very expensive,9.0,2025-05-04,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,fantástico,"the facilites, the breakfast, the pool","hotel is a little bit outside, this has the advantage to get there fast from the airport or by car, but for city visit maybe a bit off they have to do something about the reception staff, staff management is not very well organized, partly quite unfriendly people, especially the red haired woman at the reception, it feels like they don t want to work there, but especially at reception you should always put the most welcoming personal. only one guy at reception who did our check in was great.",9.0,2025-04-25,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,familia,inolvidable,el nivel level supreme,,10.0,2025-02-16,fabuloso
meliá valencia,españa,habitación meliá,1,familia,very good,room bathroom breakfast,the door that connects to the next room noisy people in the side room,9.0,2024-10-20,fabuloso
meliá valencia,españa,habitación meliá,3,pareja,fantástico,excellent size room with comfortable beds,,9.0,2024-10-07,fabuloso
meliá valencia,españa,habitación meliá,2,persona que viaja sola,perfect stay,everything!!!! the room is very spacious and extremely comfortable. the staff very genuine and helpful too.,,10.0,2024-09-16,fabuloso
meliá valencia,españa,habitación meliá con vistas - 2 camas individuales,3,grupo,i would stay here again!,"beautiful lobby, comfortable bed with excellent sheets and down pillows, delicious breakfast buffet. fun pool area.",staff were variable.,8.0,2024-08-02,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,amazing,great,excellent,10.0,2024-06-02,fabuloso
meliá valencia,españa,habitación meliá,3,pareja,"it was a great stay, and i would still choose this place if i ever visited valencia again. yes, it s a bit further away","the hotel is tastefully decorated. the round bar in the lobby is a great place to hangout before you go out. the rooms are spacious, and have everything you might need.","i think breakfast buffet could be better. some items like the cheese selection didn t look fresh, and breakfast items on the a la carte menu were a little bland.",9.0,2024-04-05,fabuloso
meliá valencia,españa,alojamiento the level supreme,2,pareja,amazing,"level rooms were amazing, so spacious, new, modern and beautiful!! also the stuff, they were very helpfull, nice and warm!! everything about level was amazing, girl on the reception, reception with snacks and drinks during the whole day  amazing!!!","everything was super clean, but i saw hair in the toilet and bathtub that was not mine  cara de confusión also it was not possible to open the windows, and i personaly like fresh air all the time",10.0,2023-10-30,fabuloso
meliá valencia,españa,habitación meliá con vistas - 2 camas individuales,1,pareja,excellent airport   city hotel,excellent customer service in all areas but especially in the restaurant.,,9.0,2023-10-14,fabuloso
meliá valencia,españa,habitación meliá,3,familia,muy bien,pool. room size.,,8.0,2023-08-24,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excellent,"hotel was modern, clean and nicely decorated. nice bar and restaurant as well.",location is quite not optimal as it is quite far to the heart of valencia city,9.0,2023-07-31,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,excepcional,alwayz stay there and comfortable with service.,,10.0,2023-07-06,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,pareja,pésimo,muy mal,mal mal,1.0,2026-04-02,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,fair. not exciting.,staff cordiality,cleanliness. we had an issue first the first room. got a room upgrade because of it.,5.0,2025-06-23,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,borderline average,,signing for hotel towels couldn t do late check out room had a musty smell breakfast was average and borderline disappointing staff asking ppl to leave when breakfast closed,5.0,2025-06-21,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,3,grupo,great views but too expensive for what it was!!,the views of our room!,"the room was too simple for the 4 star hotel. no coffee machine, only small sachets. no bath robe or slipper. no plug for shaving or hair straightener in the bathroom. only 1 plug in the main space of the room. very bad internet. the breakfast was cold the first day, all food. too expensive for what it was!!",4.0,2024-11-11,fabuloso
meliá valencia,españa,habitación supreme,4,grupo,bien,good interior and availability of a spa great massage,"i booked my room one day in advance to guarantee early check-in, but i had to wait more than two hours for the room to be ready. the hotel double-booked one room for the same day. this is unacceptable, especially considering the room s price.",7.0,2024-10-07,fabuloso
meliá valencia,españa,habitación supreme,1,familia,"a nice short break, but not good for families who want to use the pool or spa together.",location,"we booked on the basis that there was parking and spa facilities. when we arrived, the parking was  24 per day and the spa was only available for adults, not for our daughter   which meant that we didn t use either of those facilities. it would have been nice to have been advised of these details before booking. also, the photos of the property show a white building and what appears to be a large swimming pool. the reality was a small rooftop pool overrun by screaming kids, the pool water was very cloudy and unappealing, and the impressive white building shown in the photo was actually the hotel on the other side of the road... very misleading!",7.0,2024-08-14,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,"not as nice as fotos suggest, but okay.",very clean and modern. spacious rooms.,"the fotos would suggest the spa is part of the hotel. it isn t and you have to reserve and pay extra for it. in our case there were no spaces left. also the pool was closed, despite sun and 20 degrees. there is no rooftop terrace for people not staying in expensive suites. all in all the fotos upsell the place a little.",5.0,2023-11-23,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,very nice hotel and i love the mattress,"i like everything in this hotel and the comfort of my room and also the bed was incredible good. i had the room 2009. very clean, breakfast absolutely good and the parking super helpful .","everything except the receptionist name mrs. isabel. she welcome us in very unfriendly , rude and cold face. my husband was asking her about the room we booked and because we had the dogs , she said we need book another room that haven t carpet which i prefer as i m allergic . i was happy with the change. but her face annoying me and cold us down completely. i aspected someone can maybe change her from the reception as she don t fits that space.",6.0,2023-08-30,fabuloso
meliá valencia,españa,habitación meliá,1,grupo,agradable,,the photos of the swimming pool were deceptive. the cleaners had forgotten to clean the shower.,6.0,2023-08-07,fabuloso
meliá valencia,españa,habitación supreme con vistas,2,grupo,hotel agradable amb habitacions molt amples,"personal simpàtic i eficient, habitació molt ampla i amb vistes genials. es veu el mar",el cuarto de bany feia una mica de mala olor,9.0,2026-04-05,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,excel.lent,habitacions grans i molt comodes. esmorzar molt bo i variat. personal atent i amable,ascensor amb vistes. dona vertigen,9.0,2026-03-08,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,excepcional,personal molt amable i atent.instalacions netes i en bon estat.,el suplement de la mascota exagerat.,10.0,2026-02-10,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,1,pareja,"fue increíble, super cómodo y agradecidas con el personal. hasta regalo de cumpleaños que detallazo!!!",todo es super buen estado!,,10.0,2025-12-23,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,2,familia,4 estrelles superior,habitació molt espaiosa. el personal molt amable. buffet d esmorzar molt complert i de qualitat.,per pujar del parking a l habitació has de canviar d ascensor.,10.0,2025-11-16,fabuloso
meliá valencia,españa,habitación meliá,1,grupo,excepcional,tudo,,10.0,2025-10-07,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,repetirem,"admeten gossos, habitacions i llits mida xxl",allunyada del centre encara que ben comunicat,10.0,2025-09-26,fabuloso
meliá valencia,españa,suite junior supreme the level,2,familia,muy bien,"                     ,                 .",            .                .,8.0,2025-06-10,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,voyage pour le travail,l équipe est très à l écoute et aide quand elle le peut. ils sont également souriants. le petit-déjeuner est très varié et très bon.,,10.0,2025-05-21,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,,,,8.0,2025-04-21,fabuloso
meliá valencia,españa,habitación meliá,3,familia,agradable,,que al bany s hagués de demanar el raspall de dents,8.0,2025-04-13,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,savrsen hotel.,"sve.cistoca,usluznost,udobnost,dorucak",sve mi se svidelo,10.0,2025-02-23,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,muy bien,"tout est très bien le seul bémol impossible d ouvrir ou d entrouvrir la fenêtre de la chambre, malgré ma demande au personnel , pour moi c est rédhibitoire je suis claustrophobe et du coup je ne ni reviendrai pas",impossible d aéré d ouvrir une fenêtre de la chambre,8.0,2024-12-31,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,"atenció excel lent, habitació gran i comodíssima",fantàstic,,10.0,2024-10-08,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,fantástico,"                ,        ,                ,                     ,                        .","                    ,                                                                              ,                   . . .",9.0,2024-10-07,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,espectacular cara sonriendo con corazones cara sonriendo con corazones,el personal simpático i por la limpieza un 10,,10.0,2024-08-17,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excepcional,superb!,,10.0,2024-07-27,fabuloso
meliá valencia,españa,habitación meliá,2,familia,bona relacio qualitat preu.,instalacions execellents,hi ha personal que no par a valencia quan t hi adreces,8.0,2024-03-31,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,top komfortables hotel in citynähe.,"die unterkunft ist top flecha top , die lage ist okay - mit öffentlichen verkehrsmittel gut erreichbar und gratis parkplätze hat s generell ums hotel.","wenn man mit hund reist muss man stets das kleingedruckte vom hotel gut lesen - das reservierte zimmer konnten wir mit hund nicht nehmen, mussten ein upgrade und zusatz hund vor ort wählen, was natürlich wieder einen weiteren preis gekostet hätte - nach meiner intervention und gro zügigkeit von carmen  rezeption , haben sie nicht alle weiteren kosten verrechnet - was wir wiederum auch schätzen zu wissen pulgar hacia arriba flecha top",8.0,2024-03-08,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,excepcional,"excelente hotel, para repetir.",,10.0,2023-09-30,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,4,familia,                !,"        ,                 !!!                                 .                        .                        !                                    .                         ,                                !","          !                             ,                                                          :  ",10.0,2023-08-29,fabuloso
meliá valencia,españa,habitación meliá,2,familia,fantástico,les instal.lacions estan molt be. la piscina a l estiu va genial,,9.0,2023-08-25,fabuloso
meliá valencia,españa,habitación meliá,4,familia,fantástico,la comoditat. l esmorzar.,el servei de bar de la piscina.,9.0,2023-08-12,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excepcional,totul a fost super!!!,,10.0,2023-06-11,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,regular,regular y falta de calidad en el desayuno en especial todos los productos y especialmente la salchicha,"en general todo ha bajado en variedad y calidad con respecto a otros años en los que hemos venido , sinembargo ha subido el precio .",6.0,2025-05-05,fabuloso
meliá valencia,españa,room  0,0,grupo,abgezogen worden,nichtmal ein fernseher mit youtube hahaha,mir wurden 210  abbgebucht von booking habe das erste mal gebucht und meine karte unten angeben müssen und mein geld wurde abgezogen!!!,1.0,2023-12-19,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,hôtel 5 estrella brillante devenu 3 estrella brillante,personnel acceuillant. l emplacement de l hôtel avec un parking spacieux.,"- le restaurant indiqué ouvert était en fait fermé pour une soirée privée, et proposait un sandwich ou hamburger comme souper à consommer dans un coin du hall d entrée de l hôtel ! - en prenant la douche je l ai re u sur la tête !",6.0,2023-12-17,fabuloso
meliá valencia,españa,alojamiento the level supreme,2,persona que viaja sola,excepcional,,,10.0,2026-04-14,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excepcional,,,10.0,2026-04-13,fabuloso
meliá valencia,españa,habitación supreme,4,persona que viaja sola,fantástico,,,9.0,2026-04-11,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,muy bien,,,8.0,2026-04-06,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,3,familia,excepcional,,,10.0,2026-04-05,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,muy bien,,,8.0,2026-04-05,fabuloso
meliá valencia,españa,habitación meliá,4,familia,muy bien,,,8.0,2026-04-05,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,excepcional,,,10.0,2026-04-03,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,excepcional,,,10.0,2026-04-02,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,fantástico,,,9.0,2026-04-02,fabuloso
meliá valencia,españa,habitación supreme,2,pareja,muy bien,,,8.0,2026-03-31,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excepcional,,,10.0,2026-03-28,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,familia,excepcional,,,10.0,2026-03-28,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,familia,excepcional,,,10.0,2026-03-28,fabuloso
meliá valencia,españa,alojamiento the level supreme,2,familia,fantástico,,,9.0,2026-03-28,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,fantástico,,,9.0,2026-03-27,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,fantástico,,,9.0,2026-03-19,fabuloso
meliá valencia,españa,habitación meliá,2,grupo,excepcional,,,10.0,2026-03-17,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,persona que viaja sola,fantástico,,,9.0,2026-03-03,fabuloso
meliá valencia,españa,habitación meliá,2,familia,muy bien,,,8.0,2026-03-02,fabuloso
meliá valencia,españa,habitación meliá,3,pareja,excepcional,,,10.0,2026-02-23,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excepcional,,,10.0,2026-02-20,fabuloso
meliá valencia,españa,alojamiento the level supreme,1,pareja,excepcional,,,10.0,2026-02-19,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,muy bien,,,8.0,2026-02-19,fabuloso
meliá valencia,españa,habitación meliá,3,persona que viaja sola,muy bien,,,8.0,2026-02-17,fabuloso
