nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
venecia plaza centro,españa,habitación estándar,2,pareja,muy bien,muy buen relación calidad-ubicación precio,,8.0,2023-04-24,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,muy bien,"la ubicación, justo en el centro, es perfecta para una visita express. la habitación es pequeña pero suficientemente bien distribuida.",los cojines eran muy incómodos y el teléfono de la ducha estaba agrietado.,8.0,2026-03-29,fantástico
venecia plaza centro,españa,habitación cuádruple estándar,2,familia,muy bien,la ubicacion,las almohadas de la cama,8.0,2026-02-17,fantástico
venecia plaza centro,españa,habitación estándar,6,familia,muy bien,"ubicación, limpieza","el colchón estaba vencido, deberían de cambiarlo o darle la vuelta",8.0,2025-10-03,fantástico
venecia plaza centro,españa,,1,familia,muy bien,,teníamos 3 máquina de aire en nuestro balcón osea k no podemos disfrutar nada de la vista d fuera.,8.0,2025-09-11,fantástico
venecia plaza centro,españa,,2,pareja,un hotel para tener en cuenta siempre,el equipamiento y suministros de la habitación eran muy buenos,"la distribución del baño se hace incómoda sobre todo si tiene bañera, esto mejoraría con un plato de ducha.",8.0,2025-05-08,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,escapada agradadable,"ubicacion, recepción, facturación, mantenimiento de habitación cama de matrimomio, bidet, papel higiénico de calidad y repuesto correctamente","bañera peligrosa, sin barras, sin tratamiento antideslizante, muy elevada respecto al suelo",8.0,2024-02-03,fantástico
venecia plaza centro,españa,habitación estándar,3,familia,muy bien,la ubicación,muy reducido el espacio d la habitación.,8.0,2023-04-30,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,familia,fantástico,"muy bueno,bastante variedad de comida con muy buena presentación",en el aseo solamente había una toalla de lavabo y una de ducha,9.0,2025-12-02,fantástico
venecia plaza centro,españa,habitación triple económica con vistas al patio interior,4,familia,excepcional,la ubicación. la amplitud de la habitación.,todo estupendo,10.0,2025-09-05,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,muy bien,localisation,los olores del perfume el el hotel,8.0,2025-01-29,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,bien,todo nuy bien lo cogi solo para dormir.,no tenia frigobar en la habitación,8.0,2024-02-26,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,fantástico,tremendamente amables y considerados. muy bienfenomemañ,,9.0,2023-12-22,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,pareja,fantástico,céntrico y limpio,,9.0,2023-12-20,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,fantástico,ubicación excepcional. habitación sencilla pero bastante renovada.,,9.0,2023-08-08,fantástico
venecia plaza centro,españa,habitación estándar,2,persona que viaja sola,hotel céntrico y funcional,"la localización en la plaza del ayuntamiento, inmejorable","la puerta de mi habitación no funcionaba bien y no quedaba cerrada,tuvieron que venir varias a veces a cerrarla el personal del hotel.",7.0,2025-10-07,fantástico
venecia plaza centro,españa,,1,pareja,"el desayuno fue un fraude, las habitaciones muy pequeñas y el baño demasiado incomodo",ubicación,la habitacion estrecha almohadas y baño incomodo,1.0,2025-08-09,fantástico
venecia plaza centro,españa,,1,pareja,comoda,muy buena ubicación   . paredes muy finas se oye todo de las habitaciones de al lado ..,,7.0,2025-03-28,fantástico
venecia plaza centro,españa,,2,pareja,"habitación horrible, angustiosa e incómoda.",la limpieza,"nos tocó una habitación horrible  en la hoja del hotel ponía como que nos habían cambiado de habitación y no sé el motivo , era muy pequeña, sin nada de luz, con una ventana súper diminuta que daba a un patio pequeño que olía muy, muy mal, el baño enano, nos dábamos con las paredes por todos los lados, era angustioso, la cama se hundía y la almohada como una hoja de papel de fina, el ascensor estaba roto y nos tocó subir y bajar 6 plantas varias veces  lo único que se salva es que estaba limpio.",2.0,2025-01-06,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,"cómoda, limpia, buen desayuno y una ubicación inmejorable",situación,habitación muy pequeña,7.0,2024-12-13,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,centro puro de valencia,"una ubicación excelente, la limpieza impresionante","un solo ascensor para todos los huéspedes el otro estuvo averiado durante toda la estancia. el desayuno literalmente estaba sacado del mercadona y metido allí, valía 12  por persona algo caro para la calidad de la comida.",6.0,2024-07-13,fantástico
venecia plaza centro,españa,habitación estándar,4,pareja,bien,la ubicación,las habitaciones muy pequeñas,7.0,2024-04-27,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,estancia correcta,desayuno correcto,que la habitación tuviese una ventana al exterior,7.0,2024-02-26,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,buena ubicación,la ubicación,la subida de precio de las habitaciones por un evento que habia,7.0,2023-12-07,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,2,familia,bueno pero en plan pareja o hijos crecidos,"la ubicación es ideal, para visitar el centro.",no tiene parking en el hotel y se debe caminar unos 10 . esto con niños no es viable para cualquier desplazamiento. el tomar el ascensor o ascensores toma tiempo. son pequeños y siempre están ocupados. en el desayuno solo hay una trona y siempre hay una o más familias que tienen peques que no están cómodos. con niños no es una buena opción.,7.0,2023-08-26,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,buena ubicación,ubicación,la habitación y el baño eran diminutos,7.0,2023-08-15,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,bien,ubicación,ruido aire acondicionado,7.0,2023-07-28,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,centrico,ubicacion,habitacion interior,6.0,2023-07-22,fantástico
venecia plaza centro,españa,,1,persona que viaja sola,decepción con la habitación asignada esta vez,la ubicación.,"me alojo en este hotel cada vez que viajo a valencia, aproximadamente cada dos meses, y siempre reservo la misma opción: habitación doble con vistas a la plaza del ayuntamiento, tal y como constaba expresamente en la reserva. en esta ocasión, sin embargo, la habitación asignada daba a un callejón situado en la parte trasera del hotel, donde hay varios restaurantes y se escucha música de forma incesante, lo que hizo la estancia mucho menos agradable. lo más decepcionante es que el hotel no me ofreció el tipo de habitación por el que había pagado, a pesar de tratarse de una reserva muy concreta que realizo habitualmente. además, suelo viajar sola y, aun así, asumo el coste de una habitación doble precisamente para asegurarme unas condiciones determinadas. lamento decir que no volveré a alojarme aquí si no pueden garantizar que se respeta exactamente lo que se reserva y se paga.",7.0,2026-03-28,fantástico
venecia plaza centro,españa,,1,familia,correcto,ubicación. recepción 24h la opción de taquillas grandes sin coste. amenities en los baños.,hicimos una reserva de 2 habitaciones  3 2 personas . la habitación de dos era diminuta. pagamos un suplemento por vistas a la plaza para la de 3  adjunto fotos y ya valoráis  la cafetera de la habitación no funcionaba. lo probamos con dos cápsulas y salía agua por todos lados.,7.0,2026-03-14,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,pre-fallas,situación,ligero mal olor de los desagües,7.0,2026-03-05,fantástico
venecia plaza centro,españa,habitación estándar,3,persona que viaja sola,bien,"la ubicación, la amabilidad del personal",el tener la habitación en un anexo de la última planta y un mando de tv muy complicado.,7.0,2026-01-21,fantástico
venecia plaza centro,españa,,2,pareja,agradable,la ubicación y el personal increíble,la verdad que en la habitación se echaba en falta luz natural,6.0,2026-01-17,fantástico
venecia plaza centro,españa,habitación estándar,6,familia,bien,la ubicación,que era pequeña la habitación y tubimos que mover muebles para poner la maleta,7.0,2025-12-04,fantástico
venecia plaza centro,españa,,1,familia,bien,la ubicación,la habitación interior,7.0,2025-12-03,fantástico
venecia plaza centro,españa,suite superior,1,pareja,aceptable,la ubicación.,reservas una suite y el personal te atiende con desgana y con unas indicaciones muy poco fiables. yo no lo recomiendo.,5.0,2025-10-18,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,bien,"elegí este alojamiento por la ubicación y las vistas a la plaza del ayuntamiento, que realmente me gustaron. los amenities también son agradables y están bien cuidados.","la incertidumbre de no saber si sería una cama doble o dos individuales es frustrante, especialmente cuando en booking parece que tu elección queda confirmada. luego te llega un correo diciendo que está sujeto a disponibilidad. debería ser mucho más claro al momento de hacer la reserva. además, las fotos de la habitación no coinciden con la realidad. en las imágenes aparecía una habitación amplia, en una esquina y con vistas, pero la que nos dieron era muy pequeña, sin apenas espacio para moverse alrededor de la cama.",7.0,2025-07-21,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,agradable,la ubicación,el colchón no es acorde a un hotel de su cate5goria y precio. la atención podría haber sido más amable. y no nos pusieron en camas individuales como habíamos solicitado cuando sabíamos que había la posibilidad.,6.0,2025-07-04,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,decepcionada,ubicación,nos quedamos una noche más y les pedimos un favor y pasaron de nosotros nos cambiaron de habitación y nos dieron una más pequeña y más cara fue un poco decepcionante,5.0,2025-04-04,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,buena ubicación y aceptable si no eres exigente con el desayuno,ubicación,"baño muy pequeño, desayuno de supermercado",6.0,2025-02-11,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,decepcionante,,no nos gustó que nos dieran una habitación sin vistas cuando nos habían cobrado una habitación estándar con vistas. lo dijimos desde el primer momento pero decidieron darnos una que costaba menos de lo que habíamos reservado y pagado. una pena porque lo demás estuvo bien.,4.0,2025-01-23,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,bien,,,7.0,2024-10-19,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,inmejorable ubicación,la ubicación,qué estuviese roto un ascensor con la afluencia de gente que había el.fin.de.semana,7.0,2024-07-22,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,bien,lo que más me gusto fue la ubicación del hotel. la habitación era pequeña pero lo tenía todo bien.,no me gusto que el aire acondicionado fuera ruidoso.,7.0,2024-06-26,fantástico
venecia plaza centro,españa,,1,pareja,bien,la ubicación,la decoración de la zona de entrada,7.0,2024-06-19,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,decepcionante,"ubicación espectacular y mucha amabilidad del personal. ademas la idea de las taquillas para consigna, muy práctica.","pero la habitación sólo tenía una ventana a un patinillo de instalaciones de 1 m2 y había olor a humedad. me indicaron que en booking me tenían que haber avisado de que era totalmente interior y salvo error, no fue así. viajo constantemente y nunca habia estado en una habitación con ese precio sin luz natural ni ventilación.",4.0,2024-05-13,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,bien,me gustó mucho la ubicación en la plaza.,la habitación era muy muy pequeñita.,7.0,2024-04-02,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,agradable,ubicacion,no tenian servicio de desayunos,6.0,2024-01-15,fantástico
venecia plaza centro,españa,habitación estándar,2,persona que viaja sola,fantástica ubicación,"fantástica ubicación en pleno centro de valencia, cerca del metro y tren por si quieres moverte. la habitación genial con vistas a la plaza del ayto pero el.baño un poco pequeño.",el baño es algo pequeño.,7.0,2023-12-18,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,normal,todo menos que habia mucho olor de cañerías en el baño,mucho olor a cañería en el baño a la noche y a la mañana,5.0,2023-12-11,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,bien,las almohadas eran buenas,el baño se veía un poco viejito,7.0,2023-12-02,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,hotel sencillo y céntrico,la ubicación del hotel es excelente. en pleno centro de valencia y en calle peatonal. cerca de la zona turística,el desayuno es muy poco variado,7.0,2023-11-22,fantástico
venecia plaza centro,españa,,1,familia,bien,la ubicación perfecta,un poco caro,7.0,2023-11-12,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,agradable,la ubicación,"las habitaciones interiores , dan a un patio tan pequeño que prácticamente dan a una pared. no hay luz natural ni entra aire, sin ventilación. muy claustrofóbico, nada recomendable. muy bien situado, pero pagamos 140 euros por alojarnos en una habitación sin luz natural, sin ventilación y pequeña. las habitaciones exteriores serán otra cosa. mala experiencia, en los alrededores hay muchas y mejores opciones.",6.0,2023-10-31,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,agradable,la ubicación,la habitación era muy oscura,6.0,2023-10-11,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,3,pareja,decepcionante atención de las recepcionistas,la localización,"avisamos a recepción ya que nos despertaron unos ruidos, como martillazos, a las 7 de la mañana que duraron 2 horas. sorprendentemente las compañeras dudaron de la credibilidad del ruido incluso nos culparon por no haber avisado antes. no nos dieron ninguna solución como un cambio de habitación, ni siquiera una disculpa llegando a decirnos que podíamos dejar el hotel. fue decepcionante esa atención después de haber pagado un precio tan elevado en un hotel antiguo.",4.0,2023-07-19,fantástico
venecia plaza centro,españa,,1,pareja,decepcionante,"la ubicación, muy céntrica","la habitación, interior con las ventanas a un patio interior y una pared a 2 metros de la ventana, sin nada de luz.",4.0,2026-02-13,fantástico
venecia plaza centro,españa,,1,familia,breve por suerte pues no estaba a gusto en la habitación.,ubicacion,"la habitación daba a un cielo abierto, y no fue la que yo reservé a traves de booking. además cuando me pasaron el hotel la reserva era otra habitación que admitieron que se equivocaron y no pude hacer el cambio porque segun me dijeron el hotel estaba al completo.",5.0,2025-10-28,fantástico
venecia plaza centro,españa,,2,familia,bien,ubicación y limpieza,habitación interior sin vistas y casi sin luz natural y baño muy pequeño,7.0,2025-06-02,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,aceptable,ubicación y personal,"olor a tubería en el baño, hay extractor pero aún asi huele",5.0,2025-03-13,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,estancia en fallas 2025,la ubicación.,mala relación precio calidad .hotel reformado pero muy justito. olía mal en el pasillo. habitación pequeñísima y bastante incómoda. creo que no merece las estrellas que le dan.,7.0,2025-03-08,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,pésimo,,olor a cloaca en el baño y habitación. personal desagradable y sin educación.,1.0,2025-01-28,fantástico
venecia plaza centro,españa,,1,pareja,el precio de la habitacion solo corresponde a la ubicación.,la situación es espectacular y el edificio por fuera muy bonito,"estaban en obras en el hotel y se notó algo de ruido. la habitación muy muy justa de tamaño y con dos ventanas que daban a dos patinillos interiores. al hacer el check-in no se nos informó de como era la habitación. solo estuvimos una noche, por eso no pedimos el cambio. el desayuno normal. el personal del hotel de 10.",6.0,2024-12-27,fantástico
venecia plaza centro,españa,,1,pareja,no repetiremos.,la ubicación del hotel.,"un solo ascensor para todo el hotel, compartido con mujeres de la limpieza, mantenimiento, albañiles y clientes. la habitación de lo más pequeña que hemos estado nunca, el parking lejos del hotel, tienes que ir cargado hasta llegar a él ya que no puedes acceder al hotel con tu vehículo.",5.0,2024-11-21,fantástico
venecia plaza centro,españa,,1,familia,aceptable,el personal y la ubicación muy bien,"habitación 315 interior, muy calurosa. no sé podía abrir la ventana porque olía mal, a desagüe,",5.0,2024-11-11,fantástico
venecia plaza centro,españa,habitación triple superior,1,grupo,alojamiento muy céntrico pero caro.,el hotel está muy céntrico,"de 2 ascensores , 1 no funcionaba pero vamos, que leyendo reseñas, lleva sin funcionar ya meses.",5.0,2024-08-15,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,agradable,la ubicación del hotel es muy buena y el personal muy amable. es un lugar seguro con muchos restaurantes cerca del hotel,no se puede parar delante del hotel para dejar las maletas. hay que cargar con las maletas desde el parking más cercano. los balconcillos están ocupados por el aire acondicionado y no se pueden usar. la bañera era muy pequeña y la habitación muy justa de tamaño. si vas con una maleta grande no la puedes tumbar en el suelo porque no hay espacio.,6.0,2024-08-13,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,familia,bien,ubicación.,el cuarto muy pequeño; hubo demasiado ruido pues estaban trabajando el cielo falso y uno de los dos ascensores no funcionaba. se tardaba mucho.,7.0,2024-08-07,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,pasable .,la ubicación inmejorable,"super pequeños pasillos , y al ser interior ,nada de luz y sensación de muy cerrado",5.0,2024-07-29,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,mal,"la ubicación perfecta el baño muy limpio, la ducha estupenda",mintieron sobre las vistas...a un patio interior que no existe la habitación y el baño muy pequeños ruido de las tuberías muy temprano   en cuanto los otros huespedes comienzan a ducharse ya no se puede dormir,3.0,2024-02-17,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,regulín no. repito,ubicacion,tamaño habitación y fucha,5.0,2023-12-23,fantástico
venecia plaza centro,españa,habitación estándar,1,grupo,aceptable,,"era habitación con balcón, pero el aparato de aire acondicionado lo ocupaba entero",5.0,2023-11-20,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,normalita,el desayuno y la ubicación,la dimensión de la habitación y el no tener nevera,5.0,2023-11-07,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,en galeras,la ubicación,"calidad precio muy mala, mala habitación",3.0,2023-10-01,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,aceptable,la ubicación,la habitación no tenía ventana,5.0,2023-08-01,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,bien,la ubicacion del hotel y el personalque nos atendio.,que la habitacion no tuviese ni una sola ventana al exterior y que tuviese una cama supletoria cuando no la habiamos pedido,7.0,2023-04-17,fantástico
venecia plaza centro,españa,,2,persona que viaja sola,poca consideracion,nada,"el zulo donde se nos metió,reserva de hace tiempo,cliente y no se nos dió opción por tema dana alargar la fecha.",1.0,2025-10-15,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,familia,aceptable,ubicación,"pequeño o minúsculo baño,caluroso",5.0,2025-10-05,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,mal,la ubicación,"en general calidad precio fatal ,la habitación muy pequeña y el colchón muy muy incómodo no dormimos nada",3.0,2025-04-26,fantástico
venecia plaza centro,españa,,1,grupo,decepcionante y engañado,la ubicacion,"la habitación era un zulo sin luz natural y a pesar detener dos ventanas, no entraba luz ya que tenía una pared de hormigón a 30 cm y esto a pesar de pagar 130  por esta habitación y la única solución que ofrecía el personal era pagar 40  más por otra habitación y estos precios en un hotel de    estrellas",1.0,2025-03-27,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,"la ubicación muy buena , pero el",la ubicación muy buena en todo el centro,"no tienen parking, y has de dejar el coche super lejos del hotel para acceder a él, las habitaciones super pequeñas e incómodas de las pequeñas que son, el lavabo super pequeño, no te puedes mover, sales entras o te sientas el water no tienes otra opción. en el desayuno malísimo, habían pan podrido verde para comer, en fin no vuelvo más!",1.0,2025-02-23,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,no fue lo que me esperaba,la ubicación excelente,"habitación muy pequeña, hacia mucho y el colchon muy duro.",5.0,2024-05-16,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,agradable,,"el hotel está bien y su ubicación es excelente ; pero nos sentimos sorprendidos por la desconsideración del hotel. nos dieron una habitación contigua a una que alquilan por horas para ver la mascletá , donde se organizan fiestas . lo mínimo que uno espera cuando va a un hotel de este precio es que le pongan en antecedentes . no volveremos .",6.0,2024-03-04,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,no pude descansar. mucho ruido,lo mejor del hotel la ubicación y la limpieza,"no pude descansar en todo el fin de semana. si tienes la mala suerte de que te toca en la primera planta en una de las habitaciones al lado de donde sirven el desayuno, olvídate de dormir una vez que empieza la gente a desayunar. habitaciones muy ruidosas que deberían eliminar, no es justo que no se pueda dormir a partir de cierta hora porque te ubiquen ahí. si hay gente a la que no le importa elegir ese tipo de habitaciones por la razón que sea que den opción a elegirlas, eso sí, el precio debería ser algo inferior porque las prestaciones no son las mismas que en el resto.",4.0,2023-11-20,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,familia,pésimo,"con la habitación que nos asignaron, la 115 imposible que nos gustara nada. para olvidar.","la habitación es un zulo total. podría ser más agradable dormir en un garaje. ya no es que no veas el sol, es que no tiene nada de luz. no distingues la noche del día. pero eso sí, el precio de hotel 4 estrellas, y no todo vale. estas habitaciones no se deberían permitir. y se me olvidaba, camas pequeñísimas e incómodas.",1.0,2023-09-26,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,familia,a disgusto,"en general los servicios me han parecido buenos, la limpieza muy buena y el desayuno también. no tengo queja del personal de recepción. la cama, las almohadas buenas.",pero nos dieron una habitación sin ventilación. con una ventana pequeña a un patio interior de 1x1. no entraba la luz natural de ninguna de las maneras. a medio reformar con el aire acondicionado dirigido a una de las camas individuales  desagradable . la peor habitación de la planta. he mirado en la web y he visto fotos que no coinciden con la habitación que nos dieron. no hubiera cogido habitación en este hotel sabiendo esto.,6.0,2023-08-31,fantástico
venecia plaza centro,españa,habitación estándar,4,pareja,aceptable,"la ubicacion bien, el desayuno no lo hice","el tamaño de la habitacion y del baño es riidiculo. casi no nos podiamos mover por la habitacion, y no digamos en el baño",5.0,2023-05-26,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,antipáticos,no,todo,1.0,2023-05-18,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,bien,la ubicación,comodidades muy limitadas,7.0,2024-03-09,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,pareja,satisfactoria,la ubicación y la vista hacia el centro de la ciudad y lo limpio y ordenado de la habitación,,10.0,2023-12-14,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,muy bien,ubicación,habitación un poco pequeña.,8.0,2023-12-09,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,fantástico,la ubicación es perfecta.,que se oye algún que otro ruido de la gente.,9.0,2023-10-22,fantástico
venecia plaza centro,españa,habitación estándar,2,grupo,recomendación valencia,"ubicación muy buena, justo en el centro. la limpieza excelente y el personal muy amable. para su precio es una opción muy buena para visitar valencia.",---,10.0,2023-08-12,fantástico
venecia plaza centro,españa,,2,pareja,perfect and well located!!,"the location was fantastic and an easy walk from the train station. the staff were very friendly and helpful. the room was better than expected, spacious, comfortable and well equipped. breakfast was excellent. the whole hotel was spotlessly clean cara sonriendo con corazones",nothing really. can t believe it s only a 2  ,9.0,2026-04-14,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,great hotel that i will recommend and return. thank you,great location and enjoyed the balcony view,"most of the breakfast was good but bacon, egg and sausage needs improvement",10.0,2026-04-04,fantástico
venecia plaza centro,españa,,1,pareja,great hotel and i will definitely return there. in fact i m going again next week.,"great location, price and staff",some of the breakfast. for my taste bacon needs to be fresh and crunchy and not fatty   soggy.,10.0,2026-03-27,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,2,familia,an excellent find,"clean, kind staff, super location.",,10.0,2026-03-25,fantástico
venecia plaza centro,españa,,1,pareja,lovely,the rooms are lovely and the view is incredible,nothing!,10.0,2026-02-16,fantástico
venecia plaza centro,españa,,1,familia,fantástico,"super location, pleasant staff, great comfortable bed",,9.0,2026-02-13,fantástico
venecia plaza centro,españa,,1,familia,great location,"central location, 5 mins walk from the station. room was exceptionally clean and had a fridge, microwave and tea coffee making facilities. locker storage for bags when you arrive early ir check out is great.",nothing,10.0,2026-02-05,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,lovely stay in the centre of valencia,"friendly staff, big bed, and location",all was perfect,10.0,2026-01-02,fantástico
venecia plaza centro,españa,suite superior,2,familia,perfect room and hotel will book for next year,"everything was perfect. great views, warm room, comfey bed and nice bedding. tea making items in room. big bathroom with lots towel. excellent",wifi was very poor only 5 - 6gb all the time there which is very slow excepecially for a city. couldn t use my lap top as buffered and had to do hotspot from phone,10.0,2026-01-02,fantástico
venecia plaza centro,españa,,2,pareja,would definitely stay again.,"lovely hotel, great location, very nice staff.",,10.0,2025-12-21,fantástico
venecia plaza centro,españa,habitación estándar,5,familia,excepcional,everything,,10.0,2025-12-20,fantástico
venecia plaza centro,españa,,2,grupo,we were all pleasantly surprised how good everything was for location and price,location excellent. didn t book breakfast,,9.0,2025-12-05,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,overall a pleasant stay and we will definitely return again.,its location and very friendly staff,"the coffee machine didn t work. also the  click clack  plug in the bathroom basin did not seal properly allowing water to leak out of the basin. a nuisance when you are trying to have a wet shave. in both cases the staff were attentive to both of these problems. also the walls are very thin, to the extent you can hear noises from the next door rooms.",8.0,2025-12-03,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,grupo,great central valencia hotel,perfect location. clean and comfortable though a small double bed. repeat visitors,,10.0,2025-11-29,fantástico
venecia plaza centro,españa,habitación estándar,4,persona que viaja sola,"comfy beds, great location, beautiful city!","the beds!!! they were absolute heaven. the most comfortable i have ever slept on. literally! that alone would give it 5 stars. the location was fantastic as well. right in the middle of everything! the room was small but not a problem. also, not a major issue but i wish they had shower stalls instead of the tub hand held shower. they are always a pain to deal with.","not much but the staff were not very friendly. the only one that was very helpful was the morning lady with blond hair on the morning of the 27th of november. she said closest to elevator. i did not get her name, but she helped me with ideas for things to do. she was interrupted at least twice by rude hotel customers who try to talk to her while she was helping me and she told them nicely that she would be with them when she was finished with me. i appreciated that because these people were quite rude and inconsiderate. she was not the lady with the curly blond hair. the other staff i dealt with were not rude but seemed bothered and never smiled. perhaps it is a cultural thing. i am not an overly smiling person, but i work with the public and i at least try to make them feel welcome.",9.0,2025-11-28,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,great location and good value for money.,"room well sound-proofed, bed comfortable. locker room for luggage very useful.",nothing. all ok,9.0,2025-11-27,fantástico
venecia plaza centro,españa,,2,familia,excepcional,"the location is perfect, right in the city centre. the view from the city square view rooms is spectacular. this hotel is perfect for a city break !",nothing at all,10.0,2025-11-27,fantástico
venecia plaza centro,españa,,1,pareja,"perfect location to tour the historic centre, very helpful staff","great location, great room",,10.0,2025-11-09,fantástico
venecia plaza centro,españa,,1,pareja,excepcional,room and location,,10.0,2025-11-02,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,2,pareja,"great location, kind staff, clean and simple, bed good","check in in great, room best yet! towels wonderful, love this place!",nothing to dislike!!,10.0,2025-10-29,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,fantastic!,this was our 2nd time staying here. it was equally as good as the 1st. the bed was really really comfortable. very clean room and the staff were super friendly and helpful. we will return!,,10.0,2025-10-27,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,fantástico,the hotel is situated right in the middle of the old town with plenty of bars and restaurants nearby. excellent,could have provided full coffee making families in the room,9.0,2025-10-21,fantástico
venecia plaza centro,españa,habitación cuádruple estándar,4,familia,muy bien,the hotel was very good .should be more than a 2 star,just needed a full length mirror,8.0,2025-10-11,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,great hotel,the location is fantastic. right in the centre of the main plaza. the staff were incredibly helpful and each and everyone of them that we met were friendly and professional. the hotel was clean with modern well equipped and comfortable rooms. we would go back in a heartbeat and intend to.,nothing to dislike,10.0,2025-10-05,fantástico
venecia plaza centro,españa,habitación cuádruple estándar,3,familia,"we were pleased with the comfort, facilities and the location. the staff",the location was perfect for exploring the old town. it was quiet in the hotel and outside and very clean.,,8.0,2025-10-02,fantástico
