web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776288965-5359,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Boukje,Países Bajos,Habitación Doble con balcón - 2 camas,4 noches ·,En pareja,Uitstekend hotel op perfecte locatie,"Perfecte locatie, geweldig vriendelijk personeel.",Ontbijt was niet zo bijzonder.,"9,0",Fecha del comentario: 2 de noviembre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5360,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Bert_m,Países Bajos,Habitación Doble con balcón - 2 camas,3 noches ·,En familia,"Leuke stad, goed hotel","De locatie was perfect, midden in het oude centrum. De bedden waren heerlijk, ontbijt was goed, personeel was vriendelijk. Het hotel / kamer was schoon.","Het personeel sprak niet zo goed Engels. Geen thee- / koffiezetter op de kamer. Er was, ondanks dat de documentatie in de kamer het wel aangaf, geen kofferweegschaal.","8,0",Fecha del comentario: 29 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5361,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Maria,Italia,,3 noches ·,En familia,Fantástico,Posizione super,,"9,0",Fecha del comentario: 29 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5362,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Robert,Suiza,Habitación Doble con terraza,4 noches ·,En pareja,Muy bien,"Zentral, tolle Lage (Busse für weitere Ziele vor der Haustüre - Metro keine 5 Min entfernt) die herrliche Aussicht vom Balkon (in 8.Etage) - sehr gutes Frühstücksbuffet mit Blick auf Rathausplatz - freundliches und sehr hilfsbereites Personal",,"8,0",Fecha del comentario: 26 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5363,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Angelo,Italia,Habitación Interior Individual Pequeña,1 noche ·,Persona que viaja sola,Fantástico,"Posizione centralissima.
Staff giovane e tutti simpaticissimi!",,"9,0",Fecha del comentario: 24 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5364,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Nathalie,Francia,Habitación Doble - 2 camas,4 noches ·,En grupo,Muy bien,L'emplacement.,Le bruit dans la rue qu'on entend dans les chambres.,"8,0",Fecha del comentario: 24 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5365,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Lucrezia,Italia,,2 noches ·,En familia,"Ottima posizione , ottima struttura!","La gentilezza e la disponibilità nel risolvere i problemi del personale, la posizione, la colazione.",Niente,"9,0",Fecha del comentario: 23 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5366,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Harald,Alemania,Habitación Doble con terraza,3 noches ·,En pareja,Alles Bestens !!!!,Super zentrale Lage mit toller Aussicht von unserer Dachterrasse !!!!,Nichts,"9,0",Fecha del comentario: 23 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5367,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Cédric,Francia,,3 noches ·,En familia,Fantástico,"Le personnel est discret, mais très attentif à vos demandes. Nous ne parons pas espagnol, mais ils ont tous fait pour nous aider et nous indiquer les meilleurs restaurant avec les meilleurs rapport qualité prix, que nous avons pu confirmer.
Nous voulons retourner à Valancia, et nous essayerons de reprendre le même hôtel.
Merci pour l'acceuil",,"9,0",Fecha del comentario: 21 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5368,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Federica,Italia,Habitación Triple,3 noches ·,En familia,"Ci tornerei, ma solo con una tariffa più economica",Posizione centralissima,Stanze piccole; struttura rinfrescata e arredata con gusto ma comunque datata; prezzo troppo alto per un hotel 2 stelle,"7,0",Fecha del comentario: 21 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5369,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Barth,Países Bajos,Habitación Doble con balcón - 2 camas,1 noche ·,En pareja,Prima voor stedentrip,De ligging in het centrum en het balkonnetje,,"9,0",Fecha del comentario: 19 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5370,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Bertus,Países Bajos,Habitación Doble Deluxe,1 noche ·,En pareja,Fantástico,De ligging,Geen info over bereikbaarheid per auto en parkeermogelijkheid.,"9,0",Fecha del comentario: 18 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5371,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Elena,Italia,Habitación Triple,3 noches ·,En grupo,stato molto bello,posizione eccellente,,"9,0",Fecha del comentario: 11 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5372,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Jean,Francia,Habitación Doble - 2 camas,3 noches ·,En pareja,Très bon rapport qualité prix,"L emplacement au top 
Grande et belle chambre 
Belle salle douche",Ascenseur trop petit,"8,0",Fecha del comentario: 11 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5373,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Ingrid,Austria,,4 noches ·,En pareja,Muy bien,"Super Lage, sehr gutes Frühstück und Ritualsprodukte im Bad","Wir hatten ein innenliegendes Zimmer, war nicht so toll.
Das Zimmer war super, nur innenliegend war nicht schön. Aussicht in einen offenen Innenschacht. Fenster öffnen war nicht so toll.","8,0",Fecha del comentario: 11 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5374,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Liviu,Rumanía,Habitación Doble,3 noches ·,En pareja,Bien,"Locatia a fost buna, in centru, aproape de obiectivele turistice. Mic dejun destul de bun.","Miros urat in baie de la sistemul de scurgere, lipsa unui geam mobil sau al unui sistem de ventilatie al baii","7,0",Fecha del comentario: 11 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5375,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Tore,Noruega,Habitación Interior Individual Pequeña,1 noche ·,Persona que viaja sola,Fin overnattingsopplevelse midt i Valencias sentrum.,"Nydelige senger og madrasser. Passe harde, passe myke. Rom mot bakgård. Veldig stille. Sjekket ut kl.12. Fikk bagasjeoppbevaring gratis til langt ut på kvelden. Well done.",Litt rar lukt. Men kjente samme lukten andre steder i byen og. Så jeg vet ikke om det var hotellet eller annet.,"8,0",Fecha del comentario: 9 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5376,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Nemesys61,Italia,,1 noche ·,En grupo,Comunque positivo.,"Struttura in zona centrale. Molto particolare l'arredamento, piacevole e divertente. A piedi si può facilmente girare per la città.","Piuttosto problematico arrivare in macchina. Si trova in zona a traffico limitato ed è difficile arrivare per scaricare i bagagli. Il parcheggio in convenzione si trova lontano, però ce n'è uno vicinissimo ma a prezzo integrale.","9,0",Fecha del comentario: 9 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5377,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Claudine,Bélgica,Habitación Doble,2 noches ·,En grupo,Loved it,"Perfecte locatie, mooie kamer",Heel luidruchtig. Lawaai van buitenaf. Slechte isolatie,"8,0",Fecha del comentario: 6 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5378,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Levent,Turquía,Habitación Interior Individual Pequeña,1 noche ·,Persona que viaja sola,Şehrin merkezinde fiyat performans oteli,"Konumu çok iyi, şehrin tam kalbinde. Yatak ve yastıklar çok rahattı.",Odalarda kapıdan ve duvarlardan çok fazla ses geliyor. Ayrıca su tesisatı sesi sebebiyle de başka odaların su kullanımını duyarak geçen bir gece oldu.,"8,0",Fecha del comentario: 6 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5379,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Giovanni,Italia,Habitación Doble - 2 camas,3 noches ·,En familia,Muy bien,,Il rumore proveniente dalla strada,"8,0",Fecha del comentario: 6 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5380,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Sylvie,Bélgica,Habitación Triple,4 noches ·,En familia,Séjour agréable au cœur d’une belle ville,"L’emplacement top et une vue magnifique 
Propre et personnel accueillant","Gentillesse du personnel 
À proximité de tout","9,0",Fecha del comentario: 2 de octubre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5381,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Алена,Ucrania,Habitación Interior Individual Pequeña,1 noche ·,Persona que viaja sola,Muy bien,"Несмотря на маленький номер, он был очень аккуратный и комфортный.","Звукоизоляция не очень хорошая, если у вас чуткий сон…","8,0",Fecha del comentario: 30 de septiembre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5382,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Juul,Países Bajos,,1 noche ·,En pareja,Heel goed,Midden in het centrum wij vertrokken vroeg dus 24 uur ‘s receptie was ideaal,Niks,"9,0",Fecha del comentario: 28 de septiembre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5383,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,P,Países Bajos,Habitación Doble con balcón - 2 camas,4 noches ·,En pareja,Perfecte plek met zeer vriendelijk personeel,Locatie was perfect.,Ontbijt viel ons tegen.,"8,0",Fecha del comentario: 26 de septiembre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-5384,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Christian,Italia,Habitación Doble Deluxe,4 noches ·,En familia,Fantástico,"Mi è piaciuta la qualità/prezzo, la spaziosità della stanza e la cortesia dello staff. Ottimo che si possono acquistare direttamente in hotel i biglietti per le principali attrazioni. Colazione modesta e ogni giorno diversa.",,"9,0",Fecha del comentario: 25 de septiembre de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
