nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,pareja,aceptable,nos gustó mucho el desayuno.,"fallo en el servicio informático según el cual debíamos dos desayunos el día 15, cuando pudimos demostrar, enseñando los últimos movimientos, que ya habían sido cargados en la cuenta con nuestro banco. el día 14., fallo al pedírsenos un taxi.  no coordinaban las siglas del  papelito  que reflejaban la llamada del taxi con lo que sabía el taxista.  parecía haberse extraviado la maleta dejada en depósito, contra entrega de un resguardo, que finalmente fue encontrada.",5.0,2023-05-16,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,estancia normalita,bien ubicado y el desayuno,baño demasiado pequeño y agobiado,6.0,2023-05-03,bien
nh valencia las ciencias,españa,,2,persona que viaja sola,hotel caro para lo que ofrece,la ubicación es perfecta y por eso cobran tan caro,excesivamente caro para el tipo de hotel que es. al entrara en la habitación olía a agua estancada.,5.0,2026-04-13,bien
nh valencia las ciencias,españa,,1,grupo,aceptable para ir a visitar la ciudad de las ciencias o ir a un evento al roig arena,la ubicación muy cercana al roig arena,las camas,6.0,2026-04-13,bien
nh valencia las ciencias,españa,,1,pareja,agradable,que para pasar solo la noche fue suficiente.,las habitaciones y el baño necesitan un buen arreglo. el precio un poco caro.,6.0,2026-04-08,bien
nh valencia las ciencias,españa,,2,pareja,el personal bien.,"el desayuno estuvo bien, variado y el personal estaba pendiente en todo momento de las necesidades de los clientes y de que las bandejas no estuvieran vacías.","al hacer el checkin, yo que había hecho la reserva online y di mis datos como primer huésped resultó que por ser mejor el sistema toma como titular de la reserva al hombre, muy de siglo xxi. el baño de la habitación es un poco pequeño y la distribución no deja apenas sitio para moverte.",4.0,2026-04-07,bien
nh valencia las ciencias,españa,,1,pareja,aceptable,la ubicación,la falta de limpieza en los baños y el encontrar pelos,5.0,2026-04-07,bien
nh valencia las ciencias,españa,,3,pareja,mal,"la ubicación ,el personal fenomenal","la habitación, sólo tenía un enchufe,y el lavabo estaba torcido,y el aire no funcionaba, por el precio que es ,es lamentable, habitaciones muy juntas,se oye todo de las habitaciones, estaba en la 010 muy mal,para no repetir",3.0,2026-04-06,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,persona que viaja sola,muy caro para un hotel así,,"la habitación es pequeña, muy antigua, me pusieron una cuna de viaje vieja. el baño muy pequeño. la habitación ruidosa. pedimos que nos cambiasen a otro nh pagando nosotros la diferencia pero nos dijeron que no por haber reservado con booking. no repetiremos. muy caro para lo que es",3.0,2026-03-30,bien
nh valencia las ciencias,españa,,1,familia,incómodo,cerca de la ciudad de las ciencias,"la habitación pequeña el personal escaso. cuando llegue tuve que hacer el precheking sola pq el chico de recepción italiano debía ser estaba con una llamada personal detrás del cristal mientras me veía durante un buen rato   tono relajado y de risas no porque no entendia lo que decían  hasta que empezó a venir gente y ya colgó le tuve que pedir que me ayudara pq no era capaz no me dieron opción a elegir planta supongo que ya tuvo que hacerlo rápido porque se acumulaba la gente el buffet escaso muy pequeño y sin cocina para preparados el personal de comedor parece que le sentaba mal que preguntaras accesibilidad complicada, wegun llegas hay escaleras para la recepción tienes que bajarlas y para el ascensor las tienes que subir el baño pequeño para usar el wc tienes que cerrar la puerta ya que está encajado justo detrás de la puerta no me gustó nada de nada",3.0,2026-03-24,bien
nh valencia las ciencias,españa,,3,pareja,mala experiencia,ubicación excelente.,"demasiado ruido por parte del personal de la limpieza durante la mañana, sin permitir un buen descanso en vacaciones. no funcionaba el grifo termostático de la ducha, lo comunicamos y a pesar de ello no nos solucionaron el problema. 3 días duchándonos con este problema.",2.0,2026-03-23,bien
nh valencia las ciencias,españa,,2,pareja,mi habitación estaba ocupada por otras personas,ubicación y limpieza,"me dieron las llaves para subir a la habitación que habíamos reservado online. abrimos la puerta y nuestra sorpresa fue ver que en la habitación habían hospedados otras personas. nos dieron otra con 2 camas, en vez de cama de matrimonio y vistas interiores en vez de exteriores. y sólo nos dijeron perdón por las molestias.",4.0,2026-03-22,bien
nh valencia las ciencias,españa,,5,pareja,aceptable,la ubicación,"solo hay aire caliente, hacía mucha calor en la habitación, nos subieron un ventilador. habitación muy pequeña, armario pequeñísimo, poca iluminación.",5.0,2026-03-21,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,aceptable,cercanía a la ciudad de las artes y las ciencias.,habitación muy ruidosa por el tráfico de dos vias en ambos sentidos de tres carriles cada una que pasan a su lado.,5.0,2026-03-13,bien
nh valencia las ciencias,españa,,1,pareja,nunca más.,"nada, nunca más reservaremos con esta cadena hotelera","después de meses teniendo reservada una habitación por cercanía al roig arena que es donde teníamos un evento, nos llaman dos horas antes y nos indican que nos cambian a un nh del centro, por overbooking, vamos que reservaron más habitaciones de las debidas. si, se ofrecieron a pagarnos el taxi hasta el estadio, pero muy mala gestión por parte del hotel, teníamos nuestros planes por la zona y tuvimos que reubicar otras cosas, muy mal hecho sobretodo por avisar con escasas horas antes. no volveremos a reservar con nh.",4.0,2026-03-01,bien
nh valencia las ciencias,españa,,2,persona que viaja sola,agradable,la ubicación,"habia muchísimo ruido, el baño estaba un poco sucio y el acceso al parking es muy estrecho",6.0,2026-02-26,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,sin más,el personal muy amable. muy buena ubicación. todo muy limpio. la cama era cómoda.,"es un hotel bastante antiguo, en la habitación hacía un calor tremendo  no era yo sola, el resto de compañeros que se alojó le pasó lo mismo , en pleno mes de febrero hubo que dormir con la ventana abierta. el baño es minúsculo, la puerta se choca con el inodoro, para poder sentarte tienes que girar por detrás, etc. le falta una gran remodelación. pagar 60  por una noche sin desayuno entre semana ni parking me pareció excesivo para la comodidad y aspecto del hotel y habitación.",6.0,2026-02-26,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,esperaba mas de un nh,"lo mejor del hotel es su ubicación. fui a valencia a visitar el oceanografic y el museo de las ciencias y la ubicación del hotel es ideal pues está justo al lado. la chica que trabaja en recepción es muy amable y nos atendió estupendamente. además hay restaurantes, supermercados y zonas verdes cerca del hotel. el desayuno también estaba muy bien y con bastante variedad, aunque un día la cafetería estaba cerrada y nos mandaron a desayunar al nh las artes  que está justo al lado  y el desayuno allí era mucho mas completo.","el parking del hotel es muy estrecho, tanto las plazas como las zonas de paso. en cuanto al hotel esperaba bastante mas de un nh. cuando entramos a la habitación había una cucaracha viva subiendo por una pared, enseguida nos pidieron disculpas y nos cambiaron de habitación sin ponernos ninguna pega. la nueva habitación, aunque por encima parecía limpia, por debajo de las camas había mucho polvo y pelusas, además el hotel tiene un aspecto general bastante anticuado.",5.0,2026-02-24,bien
nh valencia las ciencias,españa,,1,pareja,estancia breve y el hotel esta muy bien situado.,desayuno muy bueno y todo el staff muy amables.,la habitacion hace falta renovar.,6.0,2026-02-04,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,decepcionante,,"insonorización defectuosa y calefacción alta, no se podía apagar.",4.0,2026-02-01,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria - 1 o 2 camas,1,grupo,aceptable,,"habitación muy pequeña, en el lavabo no podías ni colgar la toalla. . por la noche en recepción estuve esperando más de diez minutos que viniera a alguien atenderme.. mal indicado donde puedes dejar el coche mientras haces el check-in y a la espera del parking.",5.0,2026-01-25,bien
nh valencia las ciencias,españa,,2,pareja,regular,el desayuno,"tamaño de la habitación, la ubicación de la habitación y el precio del parking",5.0,2026-01-24,bien
nh valencia las ciencias,españa,,1,pareja,aceptable,la alimentación,"la limpieza de los baños, al llegar en la bañera habían cabellos de las personas anteriores, da desconfianza la limpieza",5.0,2026-01-11,bien
nh valencia las ciencias,chile,,1,pareja,hotel sobrevalorado.,desayuno comienza tardes y relación precio y calidad es muy desigual.,"la habitación tiene instalaciones muy antiguas, sin cafetería.",3.0,2026-01-09,bien
nh valencia las ciencias,españa,,2,pareja,aceptable,,muy viejo todo. necesita renovación .,5.0,2026-01-08,bien
nh valencia las ciencias,españa,,3,pareja,relación calidad-precio no se corresponde.,el desayuno no lo cojimos. la ubicación buena.,"la habitación pequeña. el baño antiguo, muy pequeño, la bañera antigua. se oía todo el ruido y tráfico de la calle, no era ventana aislante.",5.0,2026-01-05,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,aceptable,cerca de la ciudad de las artes,habitación triple minúscula y baño diminuto,5.0,2026-01-04,bien
nh valencia las ciencias,españa,,2,pareja,decepcionante,la ubicación,"demasiado pequeño. pusimos el cartel para que limpiaran la habitación, y al volver no habían limpiado nada, ni siquiera barrer",4.0,2025-12-26,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,aceptable,,"la mampara de la ducha es media mampara, y se moja todo.",5.0,2025-11-29,bien
nh valencia las ciencias,españa,,3,pareja,regular,"la chica de recepción de la mañana muy atenta, quién nos hizo el check out. super amable.","llegamos a hacer check in a las 11:30pm y preguntamos room service o algún sitio para cenar y nos dijo la chica en recepción que no tenían room service y que a las 12pm cerraban el centro comercial, le preguntamos donde está y dijo que a 5 min, pero sin darnos más detalle, dimos mucha vuelta para llegar cuando estaba literal a espaldas del hotel, quizá pudo ser más proactiva e indicarnos por donde llegar directamente. el teléfono nunca funcionó a pesar de haberlo avisado a recepción.",5.0,2025-11-12,bien
nh valencia las ciencias,puerto rico,,3,pareja,no debió hacer calor,ubicación.,hacía calor en la habitación. se le dijo al personal pero siguió el problema con la temperatura. el teléfono de la habitación no servía y solo dijeron que muchos no funcionaban.,6.0,2025-11-11,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,la ducha debe mejorar mucho,buena ubicacion,"mala ducha, agua fria y caliente alternandose constantemente. incomodo momento siendo uno de mis momentos mas preciados  una buena ducha .",6.0,2025-11-11,bien
nh valencia las ciencias,chile,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,3,familia,esperaba mas,desayuno bueno,"las habitaciones. camas duras, pocas almohadas, sin limpieza impecable como ameritaba el precio",6.0,2025-10-20,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,decepcionante,,cuarto de baño muy mal. muy pequeño y falta de estanterías para dejar el aseo personal,4.0,2025-10-13,bien
nh valencia las ciencias,españa,,1,grupo,mala experiencia,,"habitacion pequeña, lavabo embozado y la ducha no funcionaba bien",3.0,2025-10-07,bien
nh valencia las ciencias,españa,,2,pareja,pésima calidad precio,la ubicación del hotel era excelente,"la habitación, en el check in pedimos una cama queen y nos pusieron dos camas... luego habia telarañas en el techo, se escuchaban todo el rato ruidos tanto del pasillo como del resto de las habitaciones. valiendo más de 100  noche es muy decepcionante",3.0,2025-09-14,bien
nh valencia las ciencias,españa,,2,pareja,decepcionada,"el desayuno no lo probé porque me pareció caro y la ubicación regular , hay zona azul","no me gusto que nos dejamos un pantalón en la habitación y llamamos para recuperarlo y nos dijeron que no había ningún pantalón, tuve que insistir haciendo varias llamadas porque ellos no me daban contestación ninguna",4.0,2025-09-05,bien
nh valencia las ciencias,españa,,1,pareja,hay opciones mejores en valencia por ese precio.,"ubicación excelente, desayuno muy bueno, baño lo básico, habitación muy pequeña, parking extremadamente incómodo  puestos muy pequeños y poco espacio para maniobrar un coche mediano o suv, coche grande imposible ",la habitación y el parking.,6.0,2025-09-01,bien
nh valencia las ciencias,españa,,1,pareja,pésimo,la ubicación,que tuve que cambiar de habitación alas 3 de la mañana sin aireación,1.0,2025-08-09,bien
nh valencia las ciencias,españa,,4,pareja,viaje en pareja,"la cama era cómoda, la ubicación estaba muy bien  si no tienes pensado ir a la playa  y el aire acondicionado funcionaba bien. el personal de limpieza limpiaba a su hora y bien.","habitación muy pequeña, baño diminuto, las paredes medio rotas, se notaba vieja la habitación, se escuchaba todo el ruido de la calle y del pasillo, había muy poca luz. mucha humedad, incluso los vasos de cartón que te ponen tenían moho. el grifo de la ducha y lo de agarrarte medio roto. el minibar no estaba dentro de ningún mueble por lo que sonaba mucho y por las noches era muy molesto. armario muy pequeño  como todo en la habitación  la tele no era smart tv y tenía pocos canales. el ascensor tardaba mucho en abrirse cuando estabas dentro, y con el calor era bastante agobiante. el parking muy muy estrecho, si llevas un suv casi no te cabe.",5.0,2025-08-07,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,excepcional,"la ubicación, el desayuno, la limpieza","para 3 personas, la habitación y el baño muy pequeño e incómodo",10.0,2025-08-03,bien
nh valencia las ciencias,españa,,2,pareja,buena ubicación e instalación de baja calidad,donde se encuentra ubicado,"pues la habiatacion olía mucho a humedad, en el 2 día cuando llegamos por la tarde a la habitación a la entrada, el aire acondicionado empezó a gotear y creó un charco bastante grande, con la incomodidad de la gota cayendo en el suelo cada 5 segundo, el televisor tenía mucho polvo",5.0,2025-07-31,bien
nh valencia las ciencias,españa,,1,pareja,decepcionada,hay parques cerca ya que viajaba con el perro y la ciudad de las artes y ciencias,"al estar los 2 hoteles unidos el de artes y ciencias, entramos al que no teníamos la estancia nos dijo que era en el otro y super educado todo, preguntamos por el parking y nos comentó que estaba completo, vamos a donde nos corresponde y el auxiliar de seguridad estaba en un sofá de recepción tumbado con el móvil y el recepcionista no sé enteraba de nada, le preguntamos por el parking por si era diferente al otro diciendonos que si había, moviendo el coche de sitio en pleno centro de valencia y toparnos con el parking al completo y con la cuerda puesta cosas que fuimos a reclamarle y nos dice: a pues si, está lleno estoy viendo en la camara que ya le han puesto la cuerda los de seguridad, cosa que podía haber revisado antes de mover el vehículo y no estár ahí pasmado, total.. la habitación bajo petición cama grande y empezamos mal nos dieron camas individuales, el baño apenas entrabas y el suelo lle no pisadas del agua, bello púbico en la taza, bañera y lavabo, las almohadas horribles, papel de fumar y encima te cobran 25 euros por la mascota cuando en otros hoteles de mejores instalaciones y de 4 estrellas he pagado 15  y te dejan 2 botellas de agua de cortesia, aquí ni eso, una vergüenza, gracias a que estaban reformando el comedor y pudimos disfrutar del desayuno buffet en la parte del otro hotel, para ser la cadena que es deja mucho que desear, más viejo que la tartana, pero son fechas donde se aprovechan de todo",5.0,2025-07-29,bien
nh valencia las ciencias,españa,,3,pareja,decepcionante,"en todo caso, la ubicación no estaba mal del todo.","primero me pusieron a una habitación con cama doble, cuando pedí cama de matrimonio. luego me cambiaron a una habitación en la planta cero, donde se oía todo y las vistas daban a la calle, por lo que no podíamos destapar las persianas porque nos veía todo el mundo. el baño era muy pequeño y la ducha se cambiaba de agua helada a agua hirviendo en segundos sin regular siquiera la temperatura. lamentablemente no volvería a este hotel.",3.0,2025-07-28,bien
nh valencia las ciencias,españa,,1,pareja,aceptable,"las camas cómodas, doble almohada, ubicación.","la habitación precisa reforma, se nota que tuvo un siniestro por agua y se ha reparado con parches. el baño con aspecto de muy antiguo, pequeñas grietas y papel pintado muy castigado.",5.0,2025-07-24,bien
nh valencia las ciencias,españa,,2,pareja,pasable sin ningun detalle positivo a destacar,"bañera antigua, el baño muy justo. la habitación demasiado pequeña",cuarto de baño,5.0,2025-07-22,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,,,,4.0,2025-07-22,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,demasiado caro para lo que es,la ubicación si vas a ver la ciudad de las artes y las ciencias,"la habitación era muy pequeña y el baño enano, la puerta daba con la bañera, era una caja de cerillas. la habitación era la 301. además la orientación era a una calle con mucho tráfico y se escuchaba todo por la noche, así que el sueño regular tb.",5.0,2025-07-19,bien
nh valencia las ciencias,españa,,1,pareja,aceptable,,"para un hotel de ese precio, una habitación pequeña y un tanto cutre. no esperaba de un nh este tipo de habitación.",5.0,2025-07-14,bien
nh valencia las ciencias,españa,,1,pareja,no volvería a hospedarme ahí,"casi nada, encima me parece una falta de respeto con el cliente solo poder hacer el check-in a las 15hs y al día siguiente tener que salir de la habitación a las 12hs... dónde están las 24hs o la diaria que he pagado?","nos pusieron en una habitación donde era imposible descansar y dormir, había una segunda puerta que creo yo daba acceso a otra habitación, y no sé si era un huésped o alguien que trabaja allí que se escuchaban golpes muy fuertes, y eso a cualquier hora, tanto por la tarde como en la noche... o sea no hubo manera de descansar yo y mi pareja",3.0,2025-07-14,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,agradable,,habitación poco iluminada y pequeña. no hay piscina.,6.0,2025-07-04,bien
nh valencia las ciencias,españa,,4,persona que viaja sola,aceptable,que estaba cerca del palacio de las artes y las ciencias.,instalaciones. baño y habitación muy pequeños. poca variedad en el desayuno.,5.0,2025-06-23,bien
nh valencia las ciencias,españa,,2,pareja,agradable,ubicación,"el tamaño de la habitación, sobre todo del cuarto de aseo",6.0,2025-06-20,bien
nh valencia las ciencias,españa,,1,grupo,pésimo,el personal no nos atendió bien y la habitación sucia,sucio y mala atención,1.0,2025-06-09,bien
nh valencia las ciencias,españa,,3,pareja,no vuelvo,,"desayuno caro, asa de bañera suelta, ducha pegadosa a la pared, algún desperfectos, ruido de tráfico, precio caro para lo ofertado",5.0,2025-06-02,bien
nh valencia las ciencias,españa,,1,familia,agradable,,la recepción,6.0,2025-06-02,bien
nh valencia las ciencias,españa,,3,persona que viaja sola,mala y buena suerte?,lo cerca que estaba de la ciudad de las artes y las ciencias. me cobraron solo un día de parking de los 3 que estuve.,"mi habitación daba a la calle y no estaba bien insonorizada , aun durmiendo con tapones de cera se escuchaba fuerte el sonido del tráfico. estresante para mi.",4.0,2025-05-27,bien
nh valencia las ciencias,españa,,1,pareja,no repetiria. el hotel necesita mejora,la ubicacion fue lo mejor y el personal muy bien,"la habitacion era antigua, el baño sobretodo, la limpieza no era muy buena, y la cama era super dura, no descanse muy bien la verdad, por los pasillos se escuchaba todo.",3.0,2025-05-22,bien
nh valencia las ciencias,españa,,1,pareja,en buen sitio pero incomodo,la ubicación,la cama,6.0,2025-05-19,bien
nh valencia las ciencias,españa,,2,pareja,decepcionado,,"calidad precio mala, el hotel no está a la altura del precio pagado, con la ventana cerrada se escuchaban los ruidos de la calle como si estuviera abierta, no debía de sellar bien. la habitación y el baño eran minúsculos, no había sitio ni para abrir la maleta en condiciones. me parece bien que acepten mascotas, pero el resto de usuarios no tenemos porque padecerlo con ladridos en mitad de la noche y ruidos constantes. en recepción no había posibilidad de comprar ni una botella de agua. en general muy decepcionado para el precio elevado que pagamos para el hotel que resulto ser.",4.0,2025-05-12,bien
nh valencia las ciencias,españa,,1,pareja,muy mal,"pues realmente no me gustó nada,lo único que cama era confortable,pero había un montón de ruido,se oia todo de la calle,si os ponen en la planta baja huir si queréis dormir....","la habitación a pie de calle,el recepcionista ni fu ni fa,no explico nada,el parking cuando llegamos por la noche no había sitio por qué la gente aparca fatal,motos en plazas de coches,en fin...un desastre,solo hay enchufe en una parte de la cama,en la otra luz,por lo que cargar móvil una odisea si vas con pareja",2.0,2025-04-13,bien
nh valencia las ciencias,españa,,3,pareja,agradable,,"el agua de la ducha , era imposible ducharse, o salía el agua hirviendo o congelada, imposible graduarla.",6.0,2025-03-20,bien
nh valencia las ciencias,españa,,2,grupo,agradable,el tamaño de la habitación.,el baño excesivamente pequeño. me encontré pelos en la bañera. debajo de la cama había algo almacenado y estaba sucio.,6.0,2025-03-13,bien
nh valencia las ciencias,españa,,2,pareja,cuarto de baño estrecho,la ubicación,habitación muy pequeña,5.0,2025-02-02,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,"mal hotel, personal excelente.","el personal, atentos a todo y buscando la mejor solución a nuestros problema","el ruido en las habitaciones, nos pusieron en una habitación con un bebé de 6 meses, que da a la avenida, se escuchaba todo, los coches, la gente hablando, fatal la insonorización de las habitaciones, las camas se notan los muelles, te los clavas o sino te mudes, sino fuera por el personal que es espectacular no volvería, pero ellos es por lo que volveria",3.0,2025-01-27,bien
nh valencia las ciencias,españa,,2,pareja,"habitación, cama y baño minúsculas!","la ubicación que era donde quería estar, solo eso.","habitación súper pequeña, baño incómodo, cama de matrimonio súper pequeña, ropero en esquina pequeño , sin puerta y nada cómodo, no dejaron kit dental en el baño y tuve que pedir, me dieron uno y éramos dos. no tenían la habitación preparada a las 14:15 y había avisado que llegaba antes de las 15:00, hice el checking y aún así tardaron mucho en hacer algo parecido al checking, no le vi el sentido a perder el tiempo a hacerlo yo. calidad precio no lo vale.",3.0,2025-01-26,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,cerca pero igual no duermes,la ubicacion,"la habitacion olia mal. todo estaba limpio pero era como si no hubieran ventilado y oliera a la persona anterior  mal  muchisimo ruido poe la noche, dificil dormir",5.0,2024-11-12,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,habitacion para pitufos,,la habitacion enana. es una brutalidad el precio que tiene para lo que dan,3.0,2024-10-11,bien
nh valencia las ciencias,españa,,1,pareja,"la habitacion muy anticuada , suelo , ropa muebles",ubicacion,"baño , bañera muy pequeña y con dificultad para ducharte debido a lo estrecha y el soporte para agarrarte dificuta el poder hacerlo con comodidad , se sale todo el agua .",4.0,2024-09-30,bien
nh valencia las ciencias,españa,,1,pareja,aceptable,situación y precio.,inadmisible que llegase el viernes a las 11 horas como avisé y no me dieron habitación hasta las 15 horas. nunca me ha sucedido eso en un hotel.,5.0,2024-09-21,bien
nh valencia las ciencias,españa,,1,pareja,agradable,ubicacion,habitacion pequeña,6.0,2024-09-15,bien
nh valencia las ciencias,españa,,3,pareja,te echan del desayuno,está ubicado cerca de la ciudad de las artes y las ciencias.,"las habitaciones son demasiado pequeñas y claustrofóbicas. apenas dispone de un par de ascensores que son, claramente, insuficientes y hay que esperar largo rato o subir por las escaleras. el desayuno buffet es lo típico en cualquier hotel de estas características pero lo peor es que el personal te retira los platos de la mesa y, prácticamente, te está echando a las 10:30 h cuando el desayuno es hasta las 11:00 h  según su propio horario . me parece bien que abran a las 7:00 h la cafetería para los clientes que tengan que salir de viaje temprano. pero es de paletos el que te echen a las 10:30 h y te obliguen a un horario de toque de diana cuando estás de vacaciones. la recepción es, igualmente, muy diminuta y si te sientas allí un momento tienes que escuchar a los clientes que hacen check-in o check-out o a la estúpida caja tonta y sus mentiras y bobadas.",3.0,2024-09-13,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,mala relación calidad precio,amabilidad del personal,"tamaño de las habitaciones y los baños, muy pequeños. si pones una cama supletoria ya no hay habitación. la nevera de.la habitación no enfriaba. muy mal acceso para hacer la descarga de equipaje del coche, lo que casi te obliga a coger su parking   cerca hay sitios de zona azul donde estacionar facilmente .",5.0,2024-09-02,bien
nh valencia las ciencias,españa,,2,familia,agradable,ubicación,habitación antigua y descuidada.,6.0,2024-08-25,bien
nh valencia las ciencias,españa,,3,pareja,"funcional, sin más.","es un hotel básico y funcional, sin más. es cierto que estamos hablando de un hotel de tres estrellas así que tampoco hay que volverse muy loco a en cuanto a lo que se puede esperar de él, pero más de 110  la noche se antoja un poco caro para lo que se ofrece. habitaciones medianas, más o menos limpias y bien iluminadas pero a las que se le notan los años, sobre todo en los baños: al menos en nuestra habitación  509  al suelo le faltaban los cachos, el marco de la puerta estaba roto y las paredes de la bañera sucias. la caja fuerte no funcionaba y las sábanas, si bien nada importante, presentaban alguna mancha. las paredes parecen de papel así que reza para que tus vecinos sean silenciosos... y las ventanas insonorizan lo justo. el desayuno no lo puedo criticar porque no lo hemos contratado, ya que esa es otra: pagas más 100  pero eso no incluye el desayuno. y ya son otros 14  persona día que se añaden a la cuenta. desconozco la calidad y cantidad de lo que se ofrece, pero ya puede ser muy buena para justificar ese precio teniendo en cuenta que un desayuno en plena plaza del ayuntamiento o al lado de mercat central te cuesta sólo 6,50 . ah, y eso sí tienes suerte y puedes desayunar en el mismo hotel, porque al menos durante los días de nuestra estancia el desayuno se ofrecía en el anexo hotel las artes, que obviamente no está lejos pero después de pagar como que hace poca gracia. dispone de parking propio cubierto  previo pago, por supuesto  pero, por suerte, el hotel se encuentra en un barrio residencial tranquilo en el que hay aparcamiento gratuito de sobra. por lo demás se puede hablar de ciertas bondades como que la localización es inmejorable: literalmente al lado de la ciutat de les arts i les ciències, con muchas opciones de transporte público cerca  bus y metro a 5 min andando , bares, restaurantes y comercios, entre ellos el completo centro comercial saler. es decir, todo cosas que no dependen directamente del hotel.",,5.0,2024-08-07,bien
nh valencia las ciencias,chile,,3,familia,"excelente ubicación, habitaciones muy antiguas",ubicación excelente cerca de ciudad de las artes y las ciencias.,"la humedad en las habitaciones, eran muy viejas las habitaciones, poco espacio. internet muy lento y si quieres mejor, debes pagar.",6.0,2024-07-29,bien
nh valencia las ciencias,españa,,7,pareja,no repetire,solo la ubicacion,"la verdad q parece que me he quedado en una pensión , baños atascados, suelo de la habitación levantado y separadas las maderas que cortaban los pies , paredes sucias y el personal le pedi 3 veces q pusieran cafe en la habitación y nada de nada ,para ser un nh no me ha gustado nada",2.0,2024-07-26,bien
nh valencia las ciencias,españa,,2,pareja,ubicación excelente pero cama horrible,"la ubicación muy buena. también pudimos dejar las maletas después del checkout. el baño estaba muy bien equipado, con un secador súper bueno y todos los útiles de higiene  champú, acondicionador, grama hidratante, etc .","la cama era horrible, se notaba cada uno de los muelles y se clavaban en la espalda. el baño estaba limpio pero encontramos algunos pelos de los anteriores huéspedes.",5.0,2024-07-18,bien
nh valencia las ciencias,españa,,3,pareja,,,,6.0,2024-07-17,bien
nh valencia las ciencias,españa,,2,familia,mejorable,la ubicación está muy bien y muy bien conectado,"la entrada del parking es súper estrecha, el cuarto de baño es muy pequeño e incómodo. no considero una buena relación calidad-precio. la limpieza tambien mejorable.",4.0,2024-06-30,bien
nh valencia las ciencias,españa,,2,pareja,aceptable,la ubicación,"habitaci n pequeña, baño pequeño y le hace falta una remodelación, el grifo de la ducha se nota que le hace falta un cambio. la puerta del baño al abrirla queda en medio y apenas te puedes mover. echo en falta espacio para dejar la ropa cajones. en mi opinión han bajado mucho en calidad desde la pandemia.",5.0,2024-06-24,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,agradable,la ubicación ya que está cerca de la ciudad de las ciencias y el desayuno.,"el cuarto de baño pequeño, el parking de coches estrecho, y, una aventura no darle un golpe al coche. estuve en un bajo, y, el ruido del estracyor de humos de los garajes no me dejo dormir.",6.0,2024-06-20,bien
nh valencia las ciencias,españa,,3,familia,-,-,"la recepción está en dos alturas, la entrada al hotel me parece muy incómoda y el ascensor que conecta con la planta baja se estropeó e íbamos con 2 carritos de bebés.",3.0,2024-06-19,bien
nh valencia las ciencias,españa,,2,pareja,agradable,"la habitación era minúscula, y el baño más pequeño todavía. no había apenas enchufes para poder cargar los teléfonos. mala insonorizados, se escuchaba todo en las habitaciones contiguas.",el trato del personal excelente. la ubicación muy buena cerca del palacio de las ciencias.,6.0,2024-06-10,bien
nh valencia las ciencias,españa,,3,pareja,el peor nh visitado.,ubicación correcta personal agradable y servicial habitación correcta y cómoda baño correcto única nota negativa: el desayuno. muy sencillo. pocos productos y de calidad muy básica. mejor desayunar fuera.,"el desayuno. relación calidad precio. precio de hotel de 4 estrellas, siendo sólo de 3 estrellas y con mal desayuno.",5.0,2024-06-09,bien
